749.0,927.0,1337.0,794.0,1254.0,509.0,560.0,1259.0,1315.0,621.0,928.0,1013.0,1057.0,330.0,1260.0,830.0,935.0,543.0,832.0,1438.0,616.0,738.0,395.0,861.0,749.0,
1466.0,729.0,431.0,873.0,480.0,1109.0,1341.0,1180.0,923.0,976.0,851.0,1573.0,1204.0,1260.0,330.0,1759.0,740.0,1468.0,1503.0,567.0,1516.0,1665.0,1321.0,845.0,1466.0,
872.0,1416.0,1835.0,1273.0,1749.0,991.0,824.0,1613.0,1748.0,1118.0,1386.0,1110.0,1384.0,830.0,1759.0,330.0,1419.0,627.0,937.0,1933.0,618.0,440.0,769.0,1334.0,872.0,
1254.0,704.0,782.0,749.0,674.0,760.0,959.0,887.0,771.0,712.0,457.0,1440.0,832.0,935.0,740.0,1419.0,330.0,1148.0,1315.0,854.0,1150.0,1315.0,1000.0,780.0,1254.0,
684.0,1119.0,1547.0,975.0,1466.0,718.0,641.0,1429.0,1515.0,823.0,1134.0,961.0,1212.0,543.0,1468.0,627.0,1148.0,330.0,769.0,1651.0,527.0,555.0,479.0,1037.0,684.0,
416.0,1104.0,1599.0,961.0,1556.0,972.0,1040.0,1742.0,1745.0,933.0,1356.0,522.0,1553.0,832.0,1503.0,937.0,1315.0,769.0,330.0,1726.0,965.0,934.0,798.0,989.0,416.0,
1684.0,957.0,466.0,1095.0,515.0,1273.0,1483.0,1136.0,835.0,1170.0,930.0,1805.0,1222.0,1438.0,567.0,1933.0,854.0,1651.0,1726.0,330.0,1672.0,1833.0,1502.0,1074.0,1684.0,
881.0,1208.0,1584.0,1079.0,1489.0,737.0,536.0,1328.0,1461.0,898.0,1107.0,1158.0,1100.0,616.0,1516.0,618.0,1150.0,527.0,965.0,1672.0,330.0,508.0,578.0,1146.0,881.0,
859.0,1333.0,1738.0,1193.0,1648.0,891.0,714.0,1503.0,1638.0,1029.0,1279.0,1118.0,1275.0,738.0,1665.0,440.0,1315.0,555.0,934.0,1833.0,508.0,330.0,682.0,1257.0,859.0,
712.0,981.0,1399.0,843.0,1318.0,573.0,574.0,1313.0,1377.0,679.0,992.0,984.0,1106.0,395.0,1321.0,769.0,1000.0,479.0,798.0,1502.0,578.0,682.0,330.0,908.0,712.0,
959.0,448.0,944.0,400.0,916.0,786.0,1034.0,1328.0,1210.0,594.0,882.0,1061.0,1224.0,861.0,845.0,1334.0,780.0,1037.0,989.0,1074.0,1146.0,1257.0,908.0,330.0,959.0,
330.0,1071.0,1561.0,923.0,1510.0,895.0,954.0,1666.0,1679.0,872.0,1288.0,608.0,1473.0,749.0,1466.0,872.0,1254.0,684.0,416.0,1684.0,881.0,859.0,712.0,959.0,300.0,
